name,weights,inputs,outputs,T,C,M,P,Q,R,S,HS,WS
w1.0_i0.01_o0.0,1.0,0.01,0.0,20,2048,512,1,1,1,1,1,1
w1.0_i0.02_o0.0,1.0,0.02,0.0,20,2048,512,1,1,1,1,1,1
w1.0_i0.031_o0.0002,1.0,0.031,0.0002,20,2048,512,1,1,1,1,1,1
w1.0_i0.041_o0.0007,1.0,0.041,0.0007,20,2048,512,1,1,1,1,1,1
w1.0_i0.051_o0.0018,1.0,0.051,0.0018,20,2048,512,1,1,1,1,1,1
w1.0_i0.06_o0.0029,1.0,0.06,0.0029,20,2048,512,1,1,1,1,1,1
w1.0_i0.071_o0.0041,1.0,0.071,0.0041,20,2048,512,1,1,1,1,1,1
w1.0_i0.08_o0.0056,1.0,0.08,0.0056,20,2048,512,1,1,1,1,1,1
w1.0_i0.09_o0.0075,1.0,0.09,0.0075,20,2048,512,1,1,1,1,1,1
w1.0_i0.1_o0.0097,1.0,0.1,0.0097,20,2048,512,1,1,1,1,1,1
w1.0_i0.11_o0.011,1.0,0.11,0.011,20,2048,512,1,1,1,1,1,1
w1.0_i0.12_o0.0126,1.0,0.12,0.0126,20,2048,512,1,1,1,1,1,1
w1.0_i0.13_o0.0155,1.0,0.13,0.0155,20,2048,512,1,1,1,1,1,1
w1.0_i0.141_o0.017,1.0,0.141,0.017,20,2048,512,1,1,1,1,1,1
w1.0_i0.15_o0.0189,1.0,0.15,0.0189,20,2048,512,1,1,1,1,1,1
w1.0_i0.16_o0.0205,1.0,0.16,0.0205,20,2048,512,1,1,1,1,1,1
w1.0_i0.17_o0.0226,1.0,0.17,0.0226,20,2048,512,1,1,1,1,1,1
w1.0_i0.181_o0.0243,1.0,0.181,0.0243,20,2048,512,1,1,1,1,1,1
w1.0_i0.191_o0.0256,1.0,0.191,0.0256,20,2048,512,1,1,1,1,1,1
w1.0_i0.2_o0.0272,1.0,0.2,0.0272,20,2048,512,1,1,1,1,1,1
w1.0_i0.211_o0.0296,1.0,0.211,0.0296,20,2048,512,1,1,1,1,1,1
w1.0_i0.222_o0.0322,1.0,0.222,0.0322,20,2048,512,1,1,1,1,1,1
w1.0_i0.23_o0.0335,1.0,0.23,0.0335,20,2048,512,1,1,1,1,1,1
w1.0_i0.241_o0.0363,1.0,0.241,0.0363,20,2048,512,1,1,1,1,1,1
w1.0_i0.25_o0.0377,1.0,0.25,0.0377,20,2048,512,1,1,1,1,1,1
w1.0_i0.262_o0.0389,1.0,0.262,0.0389,20,2048,512,1,1,1,1,1,1
w1.0_i0.269_o0.0412,1.0,0.269,0.0412,20,2048,512,1,1,1,1,1,1
w1.0_i0.28_o0.0423,1.0,0.28,0.0423,20,2048,512,1,1,1,1,1,1
w1.0_i0.29_o0.0448,1.0,0.29,0.0448,20,2048,512,1,1,1,1,1,1
w1.0_i0.299_o0.0449,1.0,0.299,0.0449,20,2048,512,1,1,1,1,1,1
w1.0_i0.31_o0.0488,1.0,0.31,0.0488,20,2048,512,1,1,1,1,1,1
w1.0_i0.322_o0.0499,1.0,0.322,0.0499,20,2048,512,1,1,1,1,1,1
w1.0_i0.331_o0.0525,1.0,0.331,0.0525,20,2048,512,1,1,1,1,1,1
w1.0_i0.34_o0.0523,1.0,0.34,0.0523,20,2048,512,1,1,1,1,1,1
w1.0_i0.35_o0.0546,1.0,0.35,0.0546,20,2048,512,1,1,1,1,1,1
w1.0_i0.361_o0.0551,1.0,0.361,0.0551,20,2048,512,1,1,1,1,1,1
w1.0_i0.37_o0.0577,1.0,0.37,0.0577,20,2048,512,1,1,1,1,1,1
w1.0_i0.38_o0.0591,1.0,0.38,0.0591,20,2048,512,1,1,1,1,1,1
w1.0_i0.389_o0.0603,1.0,0.389,0.0603,20,2048,512,1,1,1,1,1,1
w1.0_i0.399_o0.0623,1.0,0.399,0.0623,20,2048,512,1,1,1,1,1,1
w1.0_i0.41_o0.0645,1.0,0.41,0.0645,20,2048,512,1,1,1,1,1,1
w1.0_i0.42_o0.0649,1.0,0.42,0.0649,20,2048,512,1,1,1,1,1,1
w1.0_i0.43_o0.0674,1.0,0.43,0.0674,20,2048,512,1,1,1,1,1,1
w1.0_i0.44_o0.0695,1.0,0.44,0.0695,20,2048,512,1,1,1,1,1,1
w1.0_i0.45_o0.0706,1.0,0.45,0.0706,20,2048,512,1,1,1,1,1,1
w1.0_i0.458_o0.072,1.0,0.458,0.072,20,2048,512,1,1,1,1,1,1
w1.0_i0.471_o0.0729,1.0,0.471,0.0729,20,2048,512,1,1,1,1,1,1
w1.0_i0.479_o0.0748,1.0,0.479,0.0748,20,2048,512,1,1,1,1,1,1
w1.0_i0.489_o0.0748,1.0,0.489,0.0748,20,2048,512,1,1,1,1,1,1
w1.0_i0.5_o0.0771,1.0,0.5,0.0771,20,2048,512,1,1,1,1,1,1
w1.0_i0.509_o0.0806,1.0,0.509,0.0806,20,2048,512,1,1,1,1,1,1
w1.0_i0.518_o0.0804,1.0,0.518,0.0804,20,2048,512,1,1,1,1,1,1
w1.0_i0.529_o0.0826,1.0,0.529,0.0826,20,2048,512,1,1,1,1,1,1
w1.0_i0.54_o0.084,1.0,0.54,0.084,20,2048,512,1,1,1,1,1,1
w1.0_i0.548_o0.0853,1.0,0.548,0.0853,20,2048,512,1,1,1,1,1,1
w1.0_i0.56_o0.0868,1.0,0.56,0.0868,20,2048,512,1,1,1,1,1,1
w1.0_i0.571_o0.088,1.0,0.571,0.088,20,2048,512,1,1,1,1,1,1
w1.0_i0.583_o0.0906,1.0,0.583,0.0906,20,2048,512,1,1,1,1,1,1
w1.0_i0.59_o0.0902,1.0,0.59,0.0902,20,2048,512,1,1,1,1,1,1
w1.0_i0.597_o0.0934,1.0,0.597,0.0934,20,2048,512,1,1,1,1,1,1
w1.0_i0.61_o0.0942,1.0,0.61,0.0942,20,2048,512,1,1,1,1,1,1
w1.0_i0.62_o0.0959,1.0,0.62,0.0959,20,2048,512,1,1,1,1,1,1
w1.0_i0.629_o0.0968,1.0,0.629,0.0968,20,2048,512,1,1,1,1,1,1
w1.0_i0.641_o0.0997,1.0,0.641,0.0997,20,2048,512,1,1,1,1,1,1
w1.0_i0.649_o0.1013,1.0,0.649,0.1013,20,2048,512,1,1,1,1,1,1
w1.0_i0.659_o0.1017,1.0,0.659,0.1017,20,2048,512,1,1,1,1,1,1
w1.0_i0.67_o0.1043,1.0,0.67,0.1043,20,2048,512,1,1,1,1,1,1
w1.0_i0.68_o0.1045,1.0,0.68,0.1045,20,2048,512,1,1,1,1,1,1
w1.0_i0.69_o0.1058,1.0,0.69,0.1058,20,2048,512,1,1,1,1,1,1
w1.0_i0.701_o0.1083,1.0,0.701,0.1083,20,2048,512,1,1,1,1,1,1
w1.0_i0.708_o0.1101,1.0,0.708,0.1101,20,2048,512,1,1,1,1,1,1
w1.0_i0.719_o0.1107,1.0,0.719,0.1107,20,2048,512,1,1,1,1,1,1
w1.0_i0.73_o0.1138,1.0,0.73,0.1138,20,2048,512,1,1,1,1,1,1
w1.0_i0.74_o0.1137,1.0,0.74,0.1137,20,2048,512,1,1,1,1,1,1
w1.0_i0.751_o0.1155,1.0,0.751,0.1155,20,2048,512,1,1,1,1,1,1
w1.0_i0.761_o0.1174,1.0,0.761,0.1174,20,2048,512,1,1,1,1,1,1
w1.0_i0.77_o0.1187,1.0,0.77,0.1187,20,2048,512,1,1,1,1,1,1
w1.0_i0.779_o0.1201,1.0,0.779,0.1201,20,2048,512,1,1,1,1,1,1
w1.0_i0.79_o0.1213,1.0,0.79,0.1213,20,2048,512,1,1,1,1,1,1
w1.0_i0.799_o0.123,1.0,0.799,0.123,20,2048,512,1,1,1,1,1,1
w1.0_i0.811_o0.124,1.0,0.811,0.124,20,2048,512,1,1,1,1,1,1
w1.0_i0.82_o0.1266,1.0,0.82,0.1266,20,2048,512,1,1,1,1,1,1
w1.0_i0.833_o0.1296,1.0,0.833,0.1296,20,2048,512,1,1,1,1,1,1
w1.0_i0.84_o0.1302,1.0,0.84,0.1302,20,2048,512,1,1,1,1,1,1
w1.0_i0.848_o0.1307,1.0,0.848,0.1307,20,2048,512,1,1,1,1,1,1
w1.0_i0.859_o0.1321,1.0,0.859,0.1321,20,2048,512,1,1,1,1,1,1
w1.0_i0.871_o0.134,1.0,0.871,0.134,20,2048,512,1,1,1,1,1,1
w1.0_i0.879_o0.135,1.0,0.879,0.135,20,2048,512,1,1,1,1,1,1
w1.0_i0.891_o0.1376,1.0,0.891,0.1376,20,2048,512,1,1,1,1,1,1
w1.0_i0.9_o0.1395,1.0,0.9,0.1395,20,2048,512,1,1,1,1,1,1
w1.0_i0.91_o0.1413,1.0,0.91,0.1413,20,2048,512,1,1,1,1,1,1
w1.0_i0.919_o0.1419,1.0,0.919,0.1419,20,2048,512,1,1,1,1,1,1
w1.0_i0.93_o0.1437,1.0,0.93,0.1437,20,2048,512,1,1,1,1,1,1
w1.0_i0.94_o0.1456,1.0,0.94,0.1456,20,2048,512,1,1,1,1,1,1
w1.0_i0.95_o0.1478,1.0,0.95,0.1478,20,2048,512,1,1,1,1,1,1
w1.0_i0.96_o0.149,1.0,0.96,0.149,20,2048,512,1,1,1,1,1,1
w1.0_i0.971_o0.1508,1.0,0.971,0.1508,20,2048,512,1,1,1,1,1,1
w1.0_i0.98_o0.1526,1.0,0.98,0.1526,20,2048,512,1,1,1,1,1,1
w1.0_i0.99_o0.1544,1.0,0.99,0.1544,20,2048,512,1,1,1,1,1,1
w0.8_i0.01_o0.0,0.8,0.01,0.0,20,2048,512,1,1,1,1,1,1
w0.8_i0.02_o0.0,0.8,0.02,0.0,20,2048,512,1,1,1,1,1,1
w0.8_i0.03_o0.0003,0.8,0.03,0.0003,20,2048,512,1,1,1,1,1,1
w0.8_i0.04_o0.0013,0.8,0.04,0.0013,20,2048,512,1,1,1,1,1,1
w0.8_i0.049_o0.0027,0.8,0.049,0.0027,20,2048,512,1,1,1,1,1,1
w0.8_i0.061_o0.0047,0.8,0.061,0.0047,20,2048,512,1,1,1,1,1,1
w0.8_i0.069_o0.0061,0.8,0.069,0.0061,20,2048,512,1,1,1,1,1,1
w0.8_i0.08_o0.0081,0.8,0.08,0.0081,20,2048,512,1,1,1,1,1,1
w0.8_i0.09_o0.0104,0.8,0.09,0.0104,20,2048,512,1,1,1,1,1,1
w0.8_i0.1_o0.0127,0.8,0.1,0.0127,20,2048,512,1,1,1,1,1,1
w0.8_i0.11_o0.0143,0.8,0.11,0.0143,20,2048,512,1,1,1,1,1,1
w0.8_i0.121_o0.017,0.8,0.121,0.017,20,2048,512,1,1,1,1,1,1
w0.8_i0.129_o0.0187,0.8,0.129,0.0187,20,2048,512,1,1,1,1,1,1
w0.8_i0.141_o0.0214,0.8,0.141,0.0214,20,2048,512,1,1,1,1,1,1
w0.8_i0.149_o0.0236,0.8,0.149,0.0236,20,2048,512,1,1,1,1,1,1
w0.8_i0.161_o0.0261,0.8,0.161,0.0261,20,2048,512,1,1,1,1,1,1
w0.8_i0.169_o0.0276,0.8,0.169,0.0276,20,2048,512,1,1,1,1,1,1
w0.8_i0.18_o0.0293,0.8,0.18,0.0293,20,2048,512,1,1,1,1,1,1
w0.8_i0.19_o0.0321,0.8,0.19,0.0321,20,2048,512,1,1,1,1,1,1
w0.8_i0.202_o0.0339,0.8,0.202,0.0339,20,2048,512,1,1,1,1,1,1
w0.8_i0.211_o0.0352,0.8,0.211,0.0352,20,2048,512,1,1,1,1,1,1
w0.8_i0.221_o0.0388,0.8,0.221,0.0388,20,2048,512,1,1,1,1,1,1
w0.8_i0.228_o0.0396,0.8,0.228,0.0396,20,2048,512,1,1,1,1,1,1
w0.8_i0.24_o0.0421,0.8,0.24,0.0421,20,2048,512,1,1,1,1,1,1
w0.8_i0.25_o0.0438,0.8,0.25,0.0438,20,2048,512,1,1,1,1,1,1
w0.8_i0.26_o0.0462,0.8,0.26,0.0462,20,2048,512,1,1,1,1,1,1
w0.8_i0.27_o0.0468,0.8,0.27,0.0468,20,2048,512,1,1,1,1,1,1
w0.8_i0.281_o0.0496,0.8,0.281,0.0496,20,2048,512,1,1,1,1,1,1
w0.8_i0.291_o0.0521,0.8,0.291,0.0521,20,2048,512,1,1,1,1,1,1
w0.8_i0.299_o0.0539,0.8,0.299,0.0539,20,2048,512,1,1,1,1,1,1
w0.8_i0.311_o0.0559,0.8,0.311,0.0559,20,2048,512,1,1,1,1,1,1
w0.8_i0.32_o0.0574,0.8,0.32,0.0574,20,2048,512,1,1,1,1,1,1
w0.8_i0.33_o0.0583,0.8,0.33,0.0583,20,2048,512,1,1,1,1,1,1
w0.8_i0.341_o0.0604,0.8,0.341,0.0604,20,2048,512,1,1,1,1,1,1
w0.8_i0.35_o0.0628,0.8,0.35,0.0628,20,2048,512,1,1,1,1,1,1
w0.8_i0.36_o0.0641,0.8,0.36,0.0641,20,2048,512,1,1,1,1,1,1
w0.8_i0.368_o0.0654,0.8,0.368,0.0654,20,2048,512,1,1,1,1,1,1
w0.8_i0.38_o0.0664,0.8,0.38,0.0664,20,2048,512,1,1,1,1,1,1
w0.8_i0.389_o0.0687,0.8,0.389,0.0687,20,2048,512,1,1,1,1,1,1
w0.8_i0.402_o0.0704,0.8,0.402,0.0704,20,2048,512,1,1,1,1,1,1
w0.8_i0.408_o0.0723,0.8,0.408,0.0723,20,2048,512,1,1,1,1,1,1
w0.8_i0.42_o0.0748,0.8,0.42,0.0748,20,2048,512,1,1,1,1,1,1
w0.8_i0.431_o0.0766,0.8,0.431,0.0766,20,2048,512,1,1,1,1,1,1
w0.8_i0.439_o0.0786,0.8,0.439,0.0786,20,2048,512,1,1,1,1,1,1
w0.8_i0.449_o0.0791,0.8,0.449,0.0791,20,2048,512,1,1,1,1,1,1
w0.8_i0.459_o0.0824,0.8,0.459,0.0824,20,2048,512,1,1,1,1,1,1
w0.8_i0.469_o0.0822,0.8,0.469,0.0822,20,2048,512,1,1,1,1,1,1
w0.8_i0.479_o0.084,0.8,0.479,0.084,20,2048,512,1,1,1,1,1,1
w0.8_i0.488_o0.0882,0.8,0.488,0.0882,20,2048,512,1,1,1,1,1,1
w0.8_i0.5_o0.0884,0.8,0.5,0.0884,20,2048,512,1,1,1,1,1,1
w0.8_i0.509_o0.0899,0.8,0.509,0.0899,20,2048,512,1,1,1,1,1,1
w0.8_i0.519_o0.0925,0.8,0.519,0.0925,20,2048,512,1,1,1,1,1,1
w0.8_i0.532_o0.094,0.8,0.532,0.094,20,2048,512,1,1,1,1,1,1
w0.8_i0.54_o0.0953,0.8,0.54,0.0953,20,2048,512,1,1,1,1,1,1
w0.8_i0.55_o0.0965,0.8,0.55,0.0965,20,2048,512,1,1,1,1,1,1
w0.8_i0.558_o0.0976,0.8,0.558,0.0976,20,2048,512,1,1,1,1,1,1
w0.8_i0.57_o0.0997,0.8,0.57,0.0997,20,2048,512,1,1,1,1,1,1
w0.8_i0.577_o0.1021,0.8,0.577,0.1021,20,2048,512,1,1,1,1,1,1
w0.8_i0.591_o0.1032,0.8,0.591,0.1032,20,2048,512,1,1,1,1,1,1
w0.8_i0.6_o0.1054,0.8,0.6,0.1054,20,2048,512,1,1,1,1,1,1
w0.8_i0.611_o0.1059,0.8,0.611,0.1059,20,2048,512,1,1,1,1,1,1
w0.8_i0.618_o0.1081,0.8,0.618,0.1081,20,2048,512,1,1,1,1,1,1
w0.8_i0.631_o0.1094,0.8,0.631,0.1094,20,2048,512,1,1,1,1,1,1
w0.8_i0.639_o0.1112,0.8,0.639,0.1112,20,2048,512,1,1,1,1,1,1
w0.8_i0.648_o0.1119,0.8,0.648,0.1119,20,2048,512,1,1,1,1,1,1
w0.8_i0.66_o0.1135,0.8,0.66,0.1135,20,2048,512,1,1,1,1,1,1
w0.8_i0.669_o0.1158,0.8,0.669,0.1158,20,2048,512,1,1,1,1,1,1
w0.8_i0.68_o0.1172,0.8,0.68,0.1172,20,2048,512,1,1,1,1,1,1
w0.8_i0.69_o0.1196,0.8,0.69,0.1196,20,2048,512,1,1,1,1,1,1
w0.8_i0.7_o0.1204,0.8,0.7,0.1204,20,2048,512,1,1,1,1,1,1
w0.8_i0.709_o0.1201,0.8,0.709,0.1201,20,2048,512,1,1,1,1,1,1
w0.8_i0.72_o0.1246,0.8,0.72,0.1246,20,2048,512,1,1,1,1,1,1
w0.8_i0.73_o0.1256,0.8,0.73,0.1256,20,2048,512,1,1,1,1,1,1
w0.8_i0.74_o0.1268,0.8,0.74,0.1268,20,2048,512,1,1,1,1,1,1
w0.8_i0.749_o0.1299,0.8,0.749,0.1299,20,2048,512,1,1,1,1,1,1
w0.8_i0.758_o0.13,0.8,0.758,0.13,20,2048,512,1,1,1,1,1,1
w0.8_i0.77_o0.1312,0.8,0.77,0.1312,20,2048,512,1,1,1,1,1,1
w0.8_i0.779_o0.1336,0.8,0.779,0.1336,20,2048,512,1,1,1,1,1,1
w0.8_i0.791_o0.1363,0.8,0.791,0.1363,20,2048,512,1,1,1,1,1,1
w0.8_i0.801_o0.1378,0.8,0.801,0.1378,20,2048,512,1,1,1,1,1,1
w0.8_i0.808_o0.1385,0.8,0.808,0.1385,20,2048,512,1,1,1,1,1,1
w0.8_i0.821_o0.1412,0.8,0.821,0.1412,20,2048,512,1,1,1,1,1,1
w0.8_i0.83_o0.1426,0.8,0.83,0.1426,20,2048,512,1,1,1,1,1,1
w0.8_i0.84_o0.144,0.8,0.84,0.144,20,2048,512,1,1,1,1,1,1
w0.8_i0.85_o0.1464,0.8,0.85,0.1464,20,2048,512,1,1,1,1,1,1
w0.8_i0.86_o0.147,0.8,0.86,0.147,20,2048,512,1,1,1,1,1,1
w0.8_i0.868_o0.1479,0.8,0.868,0.1479,20,2048,512,1,1,1,1,1,1
w0.8_i0.88_o0.1506,0.8,0.88,0.1506,20,2048,512,1,1,1,1,1,1
w0.8_i0.889_o0.1529,0.8,0.889,0.1529,20,2048,512,1,1,1,1,1,1
w0.8_i0.901_o0.1536,0.8,0.901,0.1536,20,2048,512,1,1,1,1,1,1
w0.8_i0.91_o0.1559,0.8,0.91,0.1559,20,2048,512,1,1,1,1,1,1
w0.8_i0.919_o0.1567,0.8,0.919,0.1567,20,2048,512,1,1,1,1,1,1
w0.8_i0.93_o0.1596,0.8,0.93,0.1596,20,2048,512,1,1,1,1,1,1
w0.8_i0.94_o0.161,0.8,0.94,0.161,20,2048,512,1,1,1,1,1,1
w0.8_i0.95_o0.163,0.8,0.95,0.163,20,2048,512,1,1,1,1,1,1
w0.8_i0.961_o0.1643,0.8,0.961,0.1643,20,2048,512,1,1,1,1,1,1
w0.8_i0.97_o0.1659,0.8,0.97,0.1659,20,2048,512,1,1,1,1,1,1
w0.8_i0.98_o0.1682,0.8,0.98,0.1682,20,2048,512,1,1,1,1,1,1
w0.8_i0.99_o0.1696,0.8,0.99,0.1696,20,2048,512,1,1,1,1,1,1
w0.6_i0.01_o0.0,0.6,0.01,0.0,20,2048,512,1,1,1,1,1,1
w0.6_i0.02_o0.0002,0.6,0.02,0.0002,20,2048,512,1,1,1,1,1,1
w0.6_i0.03_o0.0006,0.6,0.03,0.0006,20,2048,512,1,1,1,1,1,1
w0.6_i0.04_o0.0026,0.6,0.04,0.0026,20,2048,512,1,1,1,1,1,1
w0.6_i0.05_o0.0041,0.6,0.05,0.0041,20,2048,512,1,1,1,1,1,1
w0.6_i0.06_o0.0065,0.6,0.06,0.0065,20,2048,512,1,1,1,1,1,1
w0.6_i0.07_o0.0095,0.6,0.07,0.0095,20,2048,512,1,1,1,1,1,1
w0.6_i0.081_o0.0121,0.6,0.081,0.0121,20,2048,512,1,1,1,1,1,1
w0.6_i0.09_o0.0146,0.6,0.09,0.0146,20,2048,512,1,1,1,1,1,1
w0.6_i0.099_o0.0167,0.6,0.099,0.0167,20,2048,512,1,1,1,1,1,1
w0.6_i0.11_o0.0191,0.6,0.11,0.0191,20,2048,512,1,1,1,1,1,1
w0.6_i0.119_o0.0214,0.6,0.119,0.0214,20,2048,512,1,1,1,1,1,1
w0.6_i0.129_o0.0239,0.6,0.129,0.0239,20,2048,512,1,1,1,1,1,1
w0.6_i0.138_o0.0255,0.6,0.138,0.0255,20,2048,512,1,1,1,1,1,1
w0.6_i0.152_o0.0303,0.6,0.152,0.0303,20,2048,512,1,1,1,1,1,1
w0.6_i0.16_o0.0309,0.6,0.16,0.0309,20,2048,512,1,1,1,1,1,1
w0.6_i0.17_o0.0342,0.6,0.17,0.0342,20,2048,512,1,1,1,1,1,1
w0.6_i0.18_o0.035,0.6,0.18,0.035,20,2048,512,1,1,1,1,1,1
w0.6_i0.189_o0.0376,0.6,0.189,0.0376,20,2048,512,1,1,1,1,1,1
w0.6_i0.199_o0.0386,0.6,0.199,0.0386,20,2048,512,1,1,1,1,1,1
w0.6_i0.211_o0.0415,0.6,0.211,0.0415,20,2048,512,1,1,1,1,1,1
w0.6_i0.219_o0.0431,0.6,0.219,0.0431,20,2048,512,1,1,1,1,1,1
w0.6_i0.228_o0.0463,0.6,0.228,0.0463,20,2048,512,1,1,1,1,1,1
w0.6_i0.24_o0.0487,0.6,0.24,0.0487,20,2048,512,1,1,1,1,1,1
w0.6_i0.249_o0.0503,0.6,0.249,0.0503,20,2048,512,1,1,1,1,1,1
w0.6_i0.261_o0.0532,0.6,0.261,0.0532,20,2048,512,1,1,1,1,1,1
w0.6_i0.27_o0.054,0.6,0.27,0.054,20,2048,512,1,1,1,1,1,1
w0.6_i0.281_o0.0564,0.6,0.281,0.0564,20,2048,512,1,1,1,1,1,1
w0.6_i0.29_o0.0596,0.6,0.29,0.0596,20,2048,512,1,1,1,1,1,1
w0.6_i0.3_o0.0592,0.6,0.3,0.0592,20,2048,512,1,1,1,1,1,1
w0.6_i0.31_o0.0635,0.6,0.31,0.0635,20,2048,512,1,1,1,1,1,1
w0.6_i0.321_o0.0637,0.6,0.321,0.0637,20,2048,512,1,1,1,1,1,1
w0.6_i0.329_o0.0659,0.6,0.329,0.0659,20,2048,512,1,1,1,1,1,1
w0.6_i0.342_o0.0674,0.6,0.342,0.0674,20,2048,512,1,1,1,1,1,1
