name,weights,inputs,outputs,T,C,M,P,Q,R,S,HS,WS
w0.2_i0.68_o0.2118,0.2,0.68,0.2118,20,2048,512,1,1,1,1,1,1
w0.2_i0.689_o0.2149,0.2,0.689,0.2149,20,2048,512,1,1,1,1,1,1
w0.2_i0.699_o0.2176,0.2,0.699,0.2176,20,2048,512,1,1,1,1,1,1
w0.2_i0.709_o0.2186,0.2,0.709,0.2186,20,2048,512,1,1,1,1,1,1
w0.2_i0.719_o0.2224,0.2,0.719,0.2224,20,2048,512,1,1,1,1,1,1
w0.2_i0.73_o0.2257,0.2,0.73,0.2257,20,2048,512,1,1,1,1,1,1
w0.2_i0.741_o0.2272,0.2,0.741,0.2272,20,2048,512,1,1,1,1,1,1
w0.2_i0.753_o0.2307,0.2,0.753,0.2307,20,2048,512,1,1,1,1,1,1
w0.2_i0.759_o0.2316,0.2,0.759,0.2316,20,2048,512,1,1,1,1,1,1
w0.2_i0.769_o0.2344,0.2,0.769,0.2344,20,2048,512,1,1,1,1,1,1
w0.2_i0.782_o0.2395,0.2,0.782,0.2395,20,2048,512,1,1,1,1,1,1
w0.2_i0.792_o0.2406,0.2,0.792,0.2406,20,2048,512,1,1,1,1,1,1
w0.2_i0.799_o0.2431,0.2,0.799,0.2431,20,2048,512,1,1,1,1,1,1
w0.2_i0.81_o0.2467,0.2,0.81,0.2467,20,2048,512,1,1,1,1,1,1
w0.2_i0.821_o0.2483,0.2,0.821,0.2483,20,2048,512,1,1,1,1,1,1
w0.2_i0.829_o0.2506,0.2,0.829,0.2506,20,2048,512,1,1,1,1,1,1
w0.2_i0.84_o0.2548,0.2,0.84,0.2548,20,2048,512,1,1,1,1,1,1
w0.2_i0.85_o0.2562,0.2,0.85,0.2562,20,2048,512,1,1,1,1,1,1
w0.2_i0.86_o0.2606,0.2,0.86,0.2606,20,2048,512,1,1,1,1,1,1
w0.2_i0.869_o0.2629,0.2,0.869,0.2629,20,2048,512,1,1,1,1,1,1
w0.2_i0.879_o0.2655,0.2,0.879,0.2655,20,2048,512,1,1,1,1,1,1
w0.2_i0.892_o0.2674,0.2,0.892,0.2674,20,2048,512,1,1,1,1,1,1
w0.2_i0.9_o0.2717,0.2,0.9,0.2717,20,2048,512,1,1,1,1,1,1
w0.2_i0.909_o0.2753,0.2,0.909,0.2753,20,2048,512,1,1,1,1,1,1
w0.2_i0.92_o0.2779,0.2,0.92,0.2779,20,2048,512,1,1,1,1,1,1
w0.2_i0.929_o0.2809,0.2,0.929,0.2809,20,2048,512,1,1,1,1,1,1
w0.2_i0.94_o0.2846,0.2,0.94,0.2846,20,2048,512,1,1,1,1,1,1
w0.2_i0.949_o0.2869,0.2,0.949,0.2869,20,2048,512,1,1,1,1,1,1
w0.2_i0.961_o0.2929,0.2,0.961,0.2929,20,2048,512,1,1,1,1,1,1
w0.2_i0.971_o0.2944,0.2,0.971,0.2944,20,2048,512,1,1,1,1,1,1
w0.2_i0.98_o0.2976,0.2,0.98,0.2976,20,2048,512,1,1,1,1,1,1
w0.2_i0.99_o0.3029,0.2,0.99,0.3029,20,2048,512,1,1,1,1,1,1
w0.1_i0.01_o0.0043,0.1,0.01,0.0043,20,2048,512,1,1,1,1,1,1
w0.1_i0.02_o0.0123,0.1,0.02,0.0123,20,2048,512,1,1,1,1,1,1
w0.1_i0.031_o0.022,0.1,0.031,0.022,20,2048,512,1,1,1,1,1,1
w0.1_i0.04_o0.03,0.1,0.04,0.03,20,2048,512,1,1,1,1,1,1
w0.1_i0.05_o0.0363,0.1,0.05,0.0363,20,2048,512,1,1,1,1,1,1
w0.1_i0.059_o0.0427,0.1,0.059,0.0427,20,2048,512,1,1,1,1,1,1
w0.1_i0.069_o0.0465,0.1,0.069,0.0465,20,2048,512,1,1,1,1,1,1
w0.1_i0.079_o0.0552,0.1,0.079,0.0552,20,2048,512,1,1,1,1,1,1
w0.1_i0.09_o0.0608,0.1,0.09,0.0608,20,2048,512,1,1,1,1,1,1
w0.1_i0.101_o0.0684,0.1,0.101,0.0684,20,2048,512,1,1,1,1,1,1
w0.1_i0.109_o0.0714,0.1,0.109,0.0714,20,2048,512,1,1,1,1,1,1
w0.1_i0.121_o0.0728,0.1,0.121,0.0728,20,2048,512,1,1,1,1,1,1
w0.1_i0.13_o0.0805,0.1,0.13,0.0805,20,2048,512,1,1,1,1,1,1
w0.1_i0.14_o0.0838,0.1,0.14,0.0838,20,2048,512,1,1,1,1,1,1
w0.1_i0.15_o0.0887,0.1,0.15,0.0887,20,2048,512,1,1,1,1,1,1
w0.1_i0.16_o0.0936,0.1,0.16,0.0936,20,2048,512,1,1,1,1,1,1
w0.1_i0.171_o0.0998,0.1,0.171,0.0998,20,2048,512,1,1,1,1,1,1
w0.1_i0.18_o0.101,0.1,0.18,0.101,20,2048,512,1,1,1,1,1,1
w0.1_i0.188_o0.1028,0.1,0.188,0.1028,20,2048,512,1,1,1,1,1,1
w0.1_i0.201_o0.1101,0.1,0.201,0.1101,20,2048,512,1,1,1,1,1,1
w0.1_i0.21_o0.1136,0.1,0.21,0.1136,20,2048,512,1,1,1,1,1,1
w0.1_i0.221_o0.1185,0.1,0.221,0.1185,20,2048,512,1,1,1,1,1,1
w0.1_i0.23_o0.1209,0.1,0.23,0.1209,20,2048,512,1,1,1,1,1,1
w0.1_i0.24_o0.1239,0.1,0.24,0.1239,20,2048,512,1,1,1,1,1,1
w0.1_i0.25_o0.126,0.1,0.25,0.126,20,2048,512,1,1,1,1,1,1
w0.1_i0.26_o0.1301,0.1,0.26,0.1301,20,2048,512,1,1,1,1,1,1
w0.1_i0.269_o0.1339,0.1,0.269,0.1339,20,2048,512,1,1,1,1,1,1
w0.1_i0.281_o0.1393,0.1,0.281,0.1393,20,2048,512,1,1,1,1,1,1
w0.1_i0.29_o0.1393,0.1,0.29,0.1393,20,2048,512,1,1,1,1,1,1
w0.1_i0.3_o0.1451,0.1,0.3,0.1451,20,2048,512,1,1,1,1,1,1
w0.1_i0.31_o0.1486,0.1,0.31,0.1486,20,2048,512,1,1,1,1,1,1
w0.1_i0.32_o0.1513,0.1,0.32,0.1513,20,2048,512,1,1,1,1,1,1
w0.1_i0.331_o0.1561,0.1,0.331,0.1561,20,2048,512,1,1,1,1,1,1
w0.1_i0.341_o0.1562,0.1,0.341,0.1562,20,2048,512,1,1,1,1,1,1
w0.1_i0.35_o0.1589,0.1,0.35,0.1589,20,2048,512,1,1,1,1,1,1
w0.1_i0.36_o0.1616,0.1,0.36,0.1616,20,2048,512,1,1,1,1,1,1
w0.1_i0.369_o0.1659,0.1,0.369,0.1659,20,2048,512,1,1,1,1,1,1
w0.1_i0.381_o0.1696,0.1,0.381,0.1696,20,2048,512,1,1,1,1,1,1
w0.1_i0.392_o0.1729,0.1,0.392,0.1729,20,2048,512,1,1,1,1,1,1
w0.1_i0.401_o0.1761,0.1,0.401,0.1761,20,2048,512,1,1,1,1,1,1
w0.1_i0.41_o0.1765,0.1,0.41,0.1765,20,2048,512,1,1,1,1,1,1
w0.1_i0.419_o0.1806,0.1,0.419,0.1806,20,2048,512,1,1,1,1,1,1
w0.1_i0.432_o0.1849,0.1,0.432,0.1849,20,2048,512,1,1,1,1,1,1
w0.1_i0.439_o0.185,0.1,0.439,0.185,20,2048,512,1,1,1,1,1,1
w0.1_i0.451_o0.1904,0.1,0.451,0.1904,20,2048,512,1,1,1,1,1,1
w0.1_i0.459_o0.1907,0.1,0.459,0.1907,20,2048,512,1,1,1,1,1,1
w0.1_i0.468_o0.1946,0.1,0.468,0.1946,20,2048,512,1,1,1,1,1,1
w0.1_i0.478_o0.1943,0.1,0.478,0.1943,20,2048,512,1,1,1,1,1,1
w0.1_i0.49_o0.201,0.1,0.49,0.201,20,2048,512,1,1,1,1,1,1
w0.1_i0.501_o0.2008,0.1,0.501,0.2008,20,2048,512,1,1,1,1,1,1
w0.1_i0.511_o0.2045,0.1,0.511,0.2045,20,2048,512,1,1,1,1,1,1
w0.1_i0.52_o0.2081,0.1,0.52,0.2081,20,2048,512,1,1,1,1,1,1
w0.1_i0.53_o0.2108,0.1,0.53,0.2108,20,2048,512,1,1,1,1,1,1
w0.1_i0.54_o0.2154,0.1,0.54,0.2154,20,2048,512,1,1,1,1,1,1
w0.1_i0.549_o0.2151,0.1,0.549,0.2151,20,2048,512,1,1,1,1,1,1
w0.1_i0.56_o0.2185,0.1,0.56,0.2185,20,2048,512,1,1,1,1,1,1
w0.1_i0.57_o0.2204,0.1,0.57,0.2204,20,2048,512,1,1,1,1,1,1
w0.1_i0.582_o0.2236,0.1,0.582,0.2236,20,2048,512,1,1,1,1,1,1
w0.1_i0.59_o0.2273,0.1,0.59,0.2273,20,2048,512,1,1,1,1,1,1
w0.1_i0.6_o0.2295,0.1,0.6,0.2295,20,2048,512,1,1,1,1,1,1
w0.1_i0.61_o0.234,0.1,0.61,0.234,20,2048,512,1,1,1,1,1,1
w0.1_i0.62_o0.2373,0.1,0.62,0.2373,20,2048,512,1,1,1,1,1,1
w0.1_i0.63_o0.2387,0.1,0.63,0.2387,20,2048,512,1,1,1,1,1,1
w0.1_i0.641_o0.2416,0.1,0.641,0.2416,20,2048,512,1,1,1,1,1,1
w0.1_i0.652_o0.2452,0.1,0.652,0.2452,20,2048,512,1,1,1,1,1,1
w0.1_i0.658_o0.2483,0.1,0.658,0.2483,20,2048,512,1,1,1,1,1,1
w0.1_i0.671_o0.2511,0.1,0.671,0.2511,20,2048,512,1,1,1,1,1,1
w0.1_i0.679_o0.2508,0.1,0.679,0.2508,20,2048,512,1,1,1,1,1,1
w0.1_i0.692_o0.2555,0.1,0.692,0.2555,20,2048,512,1,1,1,1,1,1
w0.1_i0.701_o0.254,0.1,0.701,0.254,20,2048,512,1,1,1,1,1,1
w0.1_i0.71_o0.2598,0.1,0.71,0.2598,20,2048,512,1,1,1,1,1,1
w0.1_i0.72_o0.2618,0.1,0.72,0.2618,20,2048,512,1,1,1,1,1,1
w0.1_i0.731_o0.2669,0.1,0.731,0.2669,20,2048,512,1,1,1,1,1,1
w0.1_i0.742_o0.2665,0.1,0.742,0.2665,20,2048,512,1,1,1,1,1,1
w0.1_i0.749_o0.27,0.1,0.749,0.27,20,2048,512,1,1,1,1,1,1
w0.1_i0.76_o0.2733,0.1,0.76,0.2733,20,2048,512,1,1,1,1,1,1
w0.1_i0.771_o0.2772,0.1,0.771,0.2772,20,2048,512,1,1,1,1,1,1
w0.1_i0.782_o0.2789,0.1,0.782,0.2789,20,2048,512,1,1,1,1,1,1
w0.1_i0.791_o0.2811,0.1,0.791,0.2811,20,2048,512,1,1,1,1,1,1
w0.1_i0.8_o0.2833,0.1,0.8,0.2833,20,2048,512,1,1,1,1,1,1
w0.1_i0.81_o0.2854,0.1,0.81,0.2854,20,2048,512,1,1,1,1,1,1
w0.1_i0.819_o0.2891,0.1,0.819,0.2891,20,2048,512,1,1,1,1,1,1
w0.1_i0.83_o0.2923,0.1,0.83,0.2923,20,2048,512,1,1,1,1,1,1
w0.1_i0.84_o0.2969,0.1,0.84,0.2969,20,2048,512,1,1,1,1,1,1
w0.1_i0.849_o0.2976,0.1,0.849,0.2976,20,2048,512,1,1,1,1,1,1
w0.1_i0.859_o0.3023,0.1,0.859,0.3023,20,2048,512,1,1,1,1,1,1
w0.1_i0.871_o0.3068,0.1,0.871,0.3068,20,2048,512,1,1,1,1,1,1
w0.1_i0.879_o0.3104,0.1,0.879,0.3104,20,2048,512,1,1,1,1,1,1
w0.1_i0.889_o0.311,0.1,0.889,0.311,20,2048,512,1,1,1,1,1,1
w0.1_i0.901_o0.3152,0.1,0.901,0.3152,20,2048,512,1,1,1,1,1,1
w0.1_i0.91_o0.3188,0.1,0.91,0.3188,20,2048,512,1,1,1,1,1,1
w0.1_i0.919_o0.3206,0.1,0.919,0.3206,20,2048,512,1,1,1,1,1,1
w0.1_i0.929_o0.3252,0.1,0.929,0.3252,20,2048,512,1,1,1,1,1,1
w0.1_i0.941_o0.3282,0.1,0.941,0.3282,20,2048,512,1,1,1,1,1,1
w0.1_i0.95_o0.3322,0.1,0.95,0.3322,20,2048,512,1,1,1,1,1,1
w0.1_i0.96_o0.3366,0.1,0.96,0.3366,20,2048,512,1,1,1,1,1,1
w0.1_i0.97_o0.3405,0.1,0.97,0.3405,20,2048,512,1,1,1,1,1,1
w0.1_i0.98_o0.3451,0.1,0.98,0.3451,20,2048,512,1,1,1,1,1,1
w0.1_i0.99_o0.3495,0.1,0.99,0.3495,20,2048,512,1,1,1,1,1,1
w0.05_i0.01_o0.0132,0.05,0.01,0.0132,20,2048,512,1,1,1,1,1,1
w0.05_i0.021_o0.0283,0.05,0.021,0.0283,20,2048,512,1,1,1,1,1,1
w0.05_i0.03_o0.0407,0.05,0.03,0.0407,20,2048,512,1,1,1,1,1,1
w0.05_i0.039_o0.0522,0.05,0.039,0.0522,20,2048,512,1,1,1,1,1,1
w0.05_i0.05_o0.0623,0.05,0.05,0.0623,20,2048,512,1,1,1,1,1,1
w0.05_i0.06_o0.0718,0.05,0.06,0.0718,20,2048,512,1,1,1,1,1,1
w0.05_i0.069_o0.0813,0.05,0.069,0.0813,20,2048,512,1,1,1,1,1,1
w0.05_i0.08_o0.0858,0.05,0.08,0.0858,20,2048,512,1,1,1,1,1,1
w0.05_i0.089_o0.0946,0.05,0.089,0.0946,20,2048,512,1,1,1,1,1,1
w0.05_i0.101_o0.0991,0.05,0.101,0.0991,20,2048,512,1,1,1,1,1,1
w0.05_i0.111_o0.1104,0.05,0.111,0.1104,20,2048,512,1,1,1,1,1,1
w0.05_i0.12_o0.1141,0.05,0.12,0.1141,20,2048,512,1,1,1,1,1,1
w0.05_i0.13_o0.1173,0.05,0.13,0.1173,20,2048,512,1,1,1,1,1,1
w0.05_i0.138_o0.1216,0.05,0.138,0.1216,20,2048,512,1,1,1,1,1,1
w0.05_i0.151_o0.1326,0.05,0.151,0.1326,20,2048,512,1,1,1,1,1,1
w0.05_i0.161_o0.1348,0.05,0.161,0.1348,20,2048,512,1,1,1,1,1,1
w0.05_i0.168_o0.1392,0.05,0.168,0.1392,20,2048,512,1,1,1,1,1,1
w0.05_i0.18_o0.1447,0.05,0.18,0.1447,20,2048,512,1,1,1,1,1,1
w0.05_i0.19_o0.152,0.05,0.19,0.152,20,2048,512,1,1,1,1,1,1
w0.05_i0.2_o0.1547,0.05,0.2,0.1547,20,2048,512,1,1,1,1,1,1
w0.05_i0.209_o0.1592,0.05,0.209,0.1592,20,2048,512,1,1,1,1,1,1
w0.05_i0.22_o0.1617,0.05,0.22,0.1617,20,2048,512,1,1,1,1,1,1
w0.05_i0.229_o0.167,0.05,0.229,0.167,20,2048,512,1,1,1,1,1,1
w0.05_i0.24_o0.174,0.05,0.24,0.174,20,2048,512,1,1,1,1,1,1
w0.05_i0.248_o0.1769,0.05,0.248,0.1769,20,2048,512,1,1,1,1,1,1
w0.05_i0.259_o0.1814,0.05,0.259,0.1814,20,2048,512,1,1,1,1,1,1
w0.05_i0.271_o0.1878,0.05,0.271,0.1878,20,2048,512,1,1,1,1,1,1
w0.05_i0.28_o0.192,0.05,0.28,0.192,20,2048,512,1,1,1,1,1,1
w0.05_i0.29_o0.1911,0.05,0.29,0.1911,20,2048,512,1,1,1,1,1,1
w0.05_i0.298_o0.1951,0.05,0.298,0.1951,20,2048,512,1,1,1,1,1,1
w0.05_i0.308_o0.1972,0.05,0.308,0.1972,20,2048,512,1,1,1,1,1,1
w0.05_i0.32_o0.202,0.05,0.32,0.202,20,2048,512,1,1,1,1,1,1
w0.05_i0.33_o0.2097,0.05,0.33,0.2097,20,2048,512,1,1,1,1,1,1
w0.05_i0.34_o0.2083,0.05,0.34,0.2083,20,2048,512,1,1,1,1,1,1
w0.05_i0.349_o0.213,0.05,0.349,0.213,20,2048,512,1,1,1,1,1,1
w0.05_i0.361_o0.2198,0.05,0.361,0.2198,20,2048,512,1,1,1,1,1,1
w0.05_i0.371_o0.2232,0.05,0.371,0.2232,20,2048,512,1,1,1,1,1,1
w0.05_i0.379_o0.225,0.05,0.379,0.225,20,2048,512,1,1,1,1,1,1
w0.05_i0.391_o0.2291,0.05,0.391,0.2291,20,2048,512,1,1,1,1,1,1
w0.05_i0.402_o0.2316,0.05,0.402,0.2316,20,2048,512,1,1,1,1,1,1
w0.05_i0.411_o0.235,0.05,0.411,0.235,20,2048,512,1,1,1,1,1,1
w0.05_i0.419_o0.2377,0.05,0.419,0.2377,20,2048,512,1,1,1,1,1,1
w0.05_i0.432_o0.2403,0.05,0.432,0.2403,20,2048,512,1,1,1,1,1,1
w0.05_i0.441_o0.2438,0.05,0.441,0.2438,20,2048,512,1,1,1,1,1,1
w0.05_i0.449_o0.2461,0.05,0.449,0.2461,20,2048,512,1,1,1,1,1,1
w0.05_i0.461_o0.2509,0.05,0.461,0.2509,20,2048,512,1,1,1,1,1,1
w0.05_i0.472_o0.2554,0.05,0.472,0.2554,20,2048,512,1,1,1,1,1,1
w0.05_i0.481_o0.2544,0.05,0.481,0.2544,20,2048,512,1,1,1,1,1,1
w0.05_i0.491_o0.2603,0.05,0.491,0.2603,20,2048,512,1,1,1,1,1,1
w0.05_i0.501_o0.263,0.05,0.501,0.263,20,2048,512,1,1,1,1,1,1
w0.05_i0.51_o0.2648,0.05,0.51,0.2648,20,2048,512,1,1,1,1,1,1
w0.05_i0.519_o0.268,0.05,0.519,0.268,20,2048,512,1,1,1,1,1,1
w0.05_i0.53_o0.271,0.05,0.53,0.271,20,2048,512,1,1,1,1,1,1
w0.05_i0.54_o0.2741,0.05,0.54,0.2741,20,2048,512,1,1,1,1,1,1
w0.05_i0.549_o0.2814,0.05,0.549,0.2814,20,2048,512,1,1,1,1,1,1
w0.05_i0.563_o0.2833,0.05,0.563,0.2833,20,2048,512,1,1,1,1,1,1
w0.05_i0.57_o0.2831,0.05,0.57,0.2831,20,2048,512,1,1,1,1,1,1
w0.05_i0.579_o0.2852,0.05,0.579,0.2852,20,2048,512,1,1,1,1,1,1
w0.05_i0.589_o0.2867,0.05,0.589,0.2867,20,2048,512,1,1,1,1,1,1
w0.05_i0.597_o0.2913,0.05,0.597,0.2913,20,2048,512,1,1,1,1,1,1
w0.05_i0.609_o0.2956,0.05,0.609,0.2956,20,2048,512,1,1,1,1,1,1
w0.05_i0.621_o0.2965,0.05,0.621,0.2965,20,2048,512,1,1,1,1,1,1
w0.05_i0.631_o0.3018,0.05,0.631,0.3018,20,2048,512,1,1,1,1,1,1
w0.05_i0.64_o0.3021,0.05,0.64,0.3021,20,2048,512,1,1,1,1,1,1
w0.05_i0.65_o0.3075,0.05,0.65,0.3075,20,2048,512,1,1,1,1,1,1
w0.05_i0.659_o0.3097,0.05,0.659,0.3097,20,2048,512,1,1,1,1,1,1
w0.05_i0.669_o0.3111,0.05,0.669,0.3111,20,2048,512,1,1,1,1,1,1
w0.05_i0.68_o0.3144,0.05,0.68,0.3144,20,2048,512,1,1,1,1,1,1
w0.05_i0.691_o0.318,0.05,0.691,0.318,20,2048,512,1,1,1,1,1,1
w0.05_i0.699_o0.321,0.05,0.699,0.321,20,2048,512,1,1,1,1,1,1
w0.05_i0.711_o0.3235,0.05,0.711,0.3235,20,2048,512,1,1,1,1,1,1
w0.05_i0.721_o0.3256,0.05,0.721,0.3256,20,2048,512,1,1,1,1,1,1
w0.05_i0.731_o0.3279,0.05,0.731,0.3279,20,2048,512,1,1,1,1,1,1
w0.05_i0.74_o0.3312,0.05,0.74,0.3312,20,2048,512,1,1,1,1,1,1
w0.05_i0.75_o0.3336,0.05,0.75,0.3336,20,2048,512,1,1,1,1,1,1
w0.05_i0.762_o0.3377,0.05,0.762,0.3377,20,2048,512,1,1,1,1,1,1
w0.05_i0.773_o0.3428,0.05,0.773,0.3428,20,2048,512,1,1,1,1,1,1
w0.05_i0.78_o0.3446,0.05,0.78,0.3446,20,2048,512,1,1,1,1,1,1
w0.05_i0.789_o0.3465,0.05,0.789,0.3465,20,2048,512,1,1,1,1,1,1
w0.05_i0.8_o0.3497,0.05,0.8,0.3497,20,2048,512,1,1,1,1,1,1
w0.05_i0.811_o0.3534,0.05,0.811,0.3534,20,2048,512,1,1,1,1,1,1
w0.05_i0.82_o0.3574,0.05,0.82,0.3574,20,2048,512,1,1,1,1,1,1
w0.05_i0.83_o0.361,0.05,0.83,0.361,20,2048,512,1,1,1,1,1,1
w0.05_i0.84_o0.3654,0.05,0.84,0.3654,20,2048,512,1,1,1,1,1,1
w0.05_i0.849_o0.3661,0.05,0.849,0.3661,20,2048,512,1,1,1,1,1,1
w0.05_i0.861_o0.3688,0.05,0.861,0.3688,20,2048,512,1,1,1,1,1,1
w0.05_i0.87_o0.374,0.05,0.87,0.374,20,2048,512,1,1,1,1,1,1
w0.05_i0.88_o0.3791,0.05,0.88,0.3791,20,2048,512,1,1,1,1,1,1
w0.05_i0.891_o0.3819,0.05,0.891,0.3819,20,2048,512,1,1,1,1,1,1
w0.05_i0.9_o0.3841,0.05,0.9,0.3841,20,2048,512,1,1,1,1,1,1
w0.05_i0.911_o0.3868,0.05,0.911,0.3868,20,2048,512,1,1,1,1,1,1
w0.05_i0.919_o0.3927,0.05,0.919,0.3927,20,2048,512,1,1,1,1,1,1
w0.05_i0.93_o0.3958,0.05,0.93,0.3958,20,2048,512,1,1,1,1,1,1
w0.05_i0.94_o0.4007,0.05,0.94,0.4007,20,2048,512,1,1,1,1,1,1
w0.05_i0.95_o0.4054,0.05,0.95,0.4054,20,2048,512,1,1,1,1,1,1
w0.05_i0.96_o0.4107,0.05,0.96,0.4107,20,2048,512,1,1,1,1,1,1
w0.05_i0.97_o0.4164,0.05,0.97,0.4164,20,2048,512,1,1,1,1,1,1
w0.05_i0.979_o0.4206,0.05,0.979,0.4206,20,2048,512,1,1,1,1,1,1
w0.05_i0.99_o0.4277,0.05,0.99,0.4277,20,2048,512,1,1,1,1,1,1
